,FINAL SCORE,T1,T2,T3,T4,RANK
6482,57.75,37.0,20.0,11.0,10.0,6342.0
6483,57.75,37.0,17.0,19.0,6.0,6343.0
6484,57.75,37.0,16.0,21.0,8.0,6344.0
6485,57.75,36.0,23.0,10.0,6.0,6345.0
6486,57.75,36.0,22.0,18.0,10.0,6346.0
6487,57.75,36.0,20.0,8.0,12.0,6347.0
6488,57.75,35.0,29.0,14.0,7.0,6348.0
6489,57.75,35.0,23.0,17.0,11.0,6349.0
6490,57.75,35.0,19.0,18.0,9.0,6350.0
6491,57.75,35.0,19.0,10.0,7.0,6351.0
6492,57.75,35.0,18.0,17.0,4.0,6352.0
6493,57.75,35.0,17.0,19.0,0.0,6353.0
6494,57.75,34.0,25.0,17.0,10.0,6354.0
6495,57.75,34.0,19.0,8.0,3.0,6355.0
6496,57.75,34.0,16.0,23.0,7.0,6356.0
6498,57.75,33.0,20.0,10.0,6.0,6357.0
6499,57.75,33.0,17.0,24.0,5.0,6358.0
6500,57.75,30.0,20.0,12.0,8.0,6359.0
6501,57.75,30.0,14.0,23.0,11.0,6360.0
6502,57.75,29.0,27.0,19.0,10.0,6361.0
6503,57.5,47.0,4.0,2.0,11.0,6362.0
6504,57.5,46.0,17.0,13.0,0.0,6363.0
6505,57.5,45.0,18.0,11.0,12.0,6364.0
6506,57.5,44.0,22.0,11.0,7.0,6365.0
6507,57.5,43.0,21.0,9.0,9.0,6366.0
6508,57.5,43.0,12.0,7.0,9.0,6367.0
6509,57.5,43.0,11.0,18.0,10.0,6368.0
6510,57.5,42.0,19.0,8.0,7.0,6369.0
6511,57.5,41.0,18.0,17.0,10.0,6370.0
6512,57.5,40.0,17.0,18.0,11.0,6371.0
6513,57.5,40.0,14.0,8.0,4.0,6373.0
6514,57.5,39.0,21.0,17.0,9.0,6374.0
6515,57.5,39.0,20.0,13.0,6.0,6375.0
6516,57.5,39.0,19.0,9.0,13.0,6376.0
6517,57.5,38.0,23.0,13.0,5.0,6377.0
6518,57.5,38.0,16.0,19.0,13.0,6378.0
6519,57.5,38.0,12.0,9.0,11.0,6379.0
6520,57.5,37.0,19.0,16.0,7.0,6380.0
6521,57.5,37.0,18.0,17.0,7.0,6381.0
6522,57.5,36.0,18.0,13.0,3.0,6382.0
6523,57.5,36.0,16.0,20.0,7.0,6383.0
6524,57.5,36.0,10.0,17.0,5.0,6384.0
6526,57.5,35.0,23.0,18.0,10.0,6385.0
6527,57.5,35.0,21.0,19.0,11.0,6386.0
6528,57.5,35.0,18.0,17.0,12.0,6387.0
6529,57.5,35.0,18.0,17.0,11.0,6388.0
6530,57.5,34.0,23.0,16.0,9.0,6389.0
6531,57.5,34.0,16.0,16.0,15.0,6390.0
6532,57.5,34.0,13.0,16.0,11.0,6391.0
6533,57.5,34.0,13.0,7.0,11.0,6392.0
6534,57.5,33.0,24.0,10.0,12.0,6393.0
6535,57.5,33.0,23.0,18.0,5.0,6394.0
6536,57.5,33.0,20.0,16.0,6.0,6395.0
6537,57.5,33.0,19.0,21.0,13.0,6396.0
6538,57.5,33.0,16.0,15.0,9.0,6397.0
6539,57.5,33.0,15.0,12.0,11.0,6398.0
6540,57.5,32.0,23.0,18.0,13.0,6399.0
6541,57.5,32.0,21.0,20.0,13.0,6400.0
6542,57.5,32.0,19.0,13.0,7.0,6401.0
6543,57.5,31.0,17.0,26.0,12.0,6402.0
6544,57.5,30.0,20.0,10.0,7.0,6403.0
6545,57.5,29.0,26.0,17.0,14.0,6404.0
6546,57.5,29.0,16.0,11.0,16.0,6405.0
6547,57.5,28.0,25.0,15.0,2.0,6406.0
6548,57.5,27.0,26.0,20.0,13.0,6407.0
6549,57.5,26.0,20.0,18.0,16.0,6408.0
6550,57.5,24.0,21.0,18.0,11.0,6409.0
6551,57.25,45.0,4.0,11.0,2.0,6410.0
6552,57.25,44.0,18.0,11.0,5.0,6411.0
6553,57.25,44.0,14.0,9.0,7.0,6412.0
6555,57.25,42.0,20.0,12.0,6.0,6413.0
6556,57.25,42.0,15.0,7.0,5.0,6414.0
6557,57.25,41.0,16.0,19.0,8.0,6415.0
6558,57.25,41.0,12.0,12.0,10.0,6416.0
6559,57.25,40.0,18.0,11.0,7.0,6418.0
6560,57.25,40.0,15.0,14.0,4.0,6419.0
6561,57.25,39.0,17.0,16.0,6.0,6420.0
6562,57.25,39.0,15.0,13.0,7.0,6421.0
6563,57.25,38.0,19.0,12.0,5.0,6422.0
6564,57.25,38.0,14.0,12.0,6.0,6423.0
6565,57.25,37.0,21.0,11.0,3.0,6424.0
6566,57.25,37.0,20.0,12.0,8.0,6425.0
6567,57.25,36.0,20.0,8.0,5.0,6426.0
6568,57.25,34.0,21.0,12.0,9.0,6427.0
6569,57.25,34.0,18.0,22.0,6.0,6428.0
6570,57.25,34.0,17.0,15.0,9.0,6429.0
6571,57.25,34.0,17.0,8.0,9.0,6430.0
6572,57.25,34.0,17.0,7.0,10.0,6431.0
6573,57.25,33.0,13.0,14.0,8.0,6432.0
6574,57.25,32.0,24.0,14.0,5.0,6433.0
6575,57.25,32.0,23.0,15.0,8.0,6434.0
6576,57.25,32.0,18.0,19.0,4.0,6435.0
6577,57.25,30.0,20.0,10.0,13.0,6436.0
6578,57.25,29.0,17.0,13.0,14.0,6437.0
6579,57.25,27.0,19.0,16.0,13.0,6438.0
6580,57.25,27.0,19.0,12.0,9.0,6439.0
6581,57.25,25.0,25.0,14.0,4.0,6440.0
6583,57.25,18.0,19.0,17.0,9.0,6441.0
6584,57.0,47.0,8.0,2.0,8.0,6442.0
6585,57.0,46.0,13.0,12.0,8.0,6443.0
6586,57.0,45.0,14.0,18.0,8.0,6444.0
6587,57.0,45.0,14.0,12.0,3.0,6445.0
6588,57.0,45.0,12.0,17.0,4.0,6446.0
6589,57.0,44.0,15.0,18.0,3.0,6447.0
6590,57.0,43.0,8.0,12.0,14.0,6448.0
6591,57.0,41.0,17.0,14.0,11.0,6449.0
6592,57.0,41.0,17.0,11.0,11.0,6450.0
6593,57.0,41.0,15.0,18.0,7.0,6451.0
6594,57.0,41.0,13.0,18.0,8.0,6452.0
6595,57.0,41.0,13.0,6.0,7.0,6453.0
6596,57.0,40.0,15.0,12.0,5.0,6454.0
6597,57.0,40.0,14.0,5.0,10.0,6455.0
6598,57.0,39.0,18.0,17.0,4.0,6456.0
6599,57.0,39.0,17.0,5.0,5.0,6457.0
6600,57.0,39.0,12.0,15.0,11.0,6459.0
6601,57.0,38.0,25.0,4.0,11.0,6460.0
6602,57.0,38.0,24.0,11.0,6.0,6461.0
6603,57.0,38.0,17.0,6.0,9.0,6462.0
6604,57.0,38.0,15.0,13.0,12.0,6463.0
6605,57.0,37.0,20.0,16.0,5.0,6464.0
6606,57.0,37.0,13.0,5.0,10.0,6465.0
6607,57.0,37.0,4.0,13.0,12.0,6466.0
6608,57.0,36.0,19.0,19.0,6.0,6467.0
6609,57.0,36.0,19.0,11.0,3.0,6468.0
6611,57.0,36.0,17.0,19.0,6.0,6469.0
6612,57.0,35.0,20.0,17.0,6.0,6470.0
6613,57.0,35.0,19.0,15.0,10.0,6471.0
6614,57.0,34.0,23.0,16.0,10.0,6472.0
6615,57.0,34.0,16.0,10.0,7.0,6473.0
6616,57.0,34.0,15.0,16.0,6.0,6474.0
6617,57.0,33.0,22.0,9.0,7.0,6475.0
6618,57.0,33.0,11.0,17.0,14.0,6476.0
6619,57.0,32.0,24.0,16.0,7.0,6477.0
6620,57.0,32.0,21.0,15.0,10.0,6478.0
6621,57.0,31.0,17.0,14.0,11.0,6479.0
6622,57.0,31.0,13.0,11.0,14.0,6480.0
6623,57.0,31.0,12.0,18.0,8.0,6481.0
6624,57.0,30.0,26.0,22.0,6.0,6482.0
6625,57.0,30.0,14.0,16.0,6.0,6483.0
6626,57.0,29.0,12.0,21.0,9.0,6484.0
6627,57.0,25.0,17.0,18.0,12.0,6485.0
6628,56.75,48.0,12.0,19.0,6.0,6486.0
6629,56.75,42.0,20.0,17.0,2.0,6487.0
6630,56.75,42.0,8.0,15.0,12.0,6488.0
6631,56.75,41.0,19.0,18.0,3.0,6489.0
6632,56.75,41.0,18.0,15.0,2.0,6490.0
6633,56.75,41.0,13.0,12.0,7.0,6491.0
6634,56.75,41.0,7.0,10.0,17.0,6492.0
6635,56.75,41.0,5.0,7.0,13.0,6493.0
6636,56.75,40.0,21.0,19.0,3.0,6494.0
6637,56.75,40.0,20.0,11.0,1.0,6495.0
6638,56.75,40.0,17.0,9.0,2.0,6496.0
6640,56.75,40.0,14.0,19.0,7.0,6497.0
6641,56.75,40.0,12.0,14.0,10.0,6498.0
6642,56.75,38.0,25.0,5.0,4.0,6499.0
6643,56.75,38.0,17.0,14.0,9.0,6500.0
6644,56.75,37.0,22.0,17.0,8.0,6501.0
6645,56.75,37.0,17.0,16.0,10.0,6502.0
6646,56.75,37.0,16.0,17.0,5.0,6503.0
6647,56.75,36.0,19.0,17.0,2.0,6504.0
6648,56.75,35.0,19.0,17.0,8.0,6505.0
6649,56.75,34.0,22.0,14.0,13.0,6506.0
6650,56.75,34.0,20.0,14.0,7.0,6507.0
6651,56.75,34.0,19.0,16.0,16.0,6508.0
6652,56.75,34.0,18.0,14.0,9.0,6509.0
6653,56.75,34.0,16.0,11.0,14.0,6510.0
6654,56.75,33.0,17.0,14.0,8.0,6511.0
6655,56.75,32.0,22.0,16.0,6.0,6512.0
6656,56.75,32.0,11.0,11.0,12.0,6513.0
6657,56.75,31.0,22.0,6.0,11.0,6514.0
6658,56.75,31.0,20.0,21.0,13.0,6515.0
6659,56.75,30.0,21.0,19.0,15.0,6516.0
6660,56.75,30.0,21.0,10.0,11.0,6517.0
6661,56.75,30.0,20.0,18.0,12.0,6518.0
6662,56.75,29.0,21.0,15.0,7.0,6519.0
6663,56.75,17.0,25.0,23.0,3.0,6520.0
6664,56.5,45.0,14.0,15.0,11.0,6521.0
6665,56.5,44.0,19.0,9.0,5.0,6522.0
6666,56.5,44.0,17.0,12.0,8.0,6523.0
6667,56.5,43.0,16.0,16.0,9.0,6524.0
6669,56.5,43.0,9.0,19.0,8.0,6525.0
6670,56.5,40.0,20.0,11.0,6.0,6527.0
6671,56.5,40.0,18.0,16.0,6.0,6528.0
6672,56.5,40.0,18.0,6.0,8.0,6529.0
6673,56.5,40.0,16.0,12.0,11.0,6530.0
6674,56.5,39.0,22.0,12.0,8.0,6531.0
6675,56.5,39.0,16.0,14.0,7.0,6532.0
6676,56.5,38.0,20.0,11.0,12.0,6533.0
6677,56.5,38.0,19.0,14.0,10.0,6534.0
6678,56.5,38.0,18.0,20.0,9.0,6535.0
6679,56.5,38.0,18.0,13.0,8.0,6536.0
6680,56.5,38.0,17.0,14.0,13.0,6537.0
6681,56.5,37.0,25.0,12.0,7.0,6538.0
6682,56.5,37.0,21.0,14.0,9.0,6539.0
6683,56.5,37.0,21.0,11.0,12.0,6540.0
6684,56.5,37.0,19.0,5.0,9.0,6541.0
6685,56.5,37.0,18.0,20.0,6.0,6542.0
6686,56.5,37.0,18.0,16.0,3.0,6543.0
6687,56.5,37.0,18.0,15.0,7.0,6544.0
6688,56.5,37.0,15.0,17.0,11.0,6545.0
6689,56.5,36.0,19.0,11.0,7.0,6546.0
6690,56.5,36.0,17.0,13.0,9.0,6547.0
6691,56.5,36.0,15.0,18.0,11.0,6548.0
6692,56.5,36.0,11.0,14.0,6.0,6549.0
6693,56.5,35.0,22.0,13.0,6.0,6550.0
6694,56.5,35.0,19.0,18.0,13.0,6551.0
6695,56.5,35.0,16.0,10.0,10.0,6552.0
6697,56.5,35.0,15.0,12.0,7.0,6553.0
6698,56.5,35.0,14.0,14.0,11.0,6554.0
6699,56.5,34.0,18.0,19.0,8.0,6555.0
6700,56.5,33.0,11.0,18.0,14.0,6557.0
6701,56.5,32.0,20.0,11.0,4.0,6558.0
6702,56.5,32.0,18.0,16.0,14.0,6559.0
6703,56.5,32.0,14.0,21.0,1.0,6560.0
6704,56.5,31.0,17.0,16.0,9.0,6561.0
6705,56.5,31.0,15.0,17.0,8.0,6562.0
6706,56.5,30.0,17.0,11.0,12.0,6563.0
6707,56.5,30.0,16.0,10.0,12.0,6564.0
6708,56.5,30.0,15.0,14.0,11.0,6565.0
6709,56.5,29.0,16.0,11.0,13.0,6566.0
6710,56.5,28.0,18.0,12.0,16.0,6567.0
6711,56.5,26.0,18.0,16.0,11.0,6568.0
6712,56.5,25.0,19.0,23.0,8.0,6569.0
6713,56.5,24.0,19.0,20.0,14.0,6570.0
6714,56.25,49.0,11.0,13.0,8.0,6571.0
6715,56.25,48.0,2.0,0.0,15.0,6572.0
6716,56.25,44.0,11.0,11.0,10.0,6573.0
6717,56.25,44.0,11.0,3.0,7.0,6574.0
6718,56.25,44.0,7.0,9.0,9.0,6575.0
6719,56.25,43.0,18.0,16.0,8.0,6576.0
6720,56.25,43.0,10.0,7.0,10.0,6577.0
6721,56.25,43.0,3.0,10.0,11.0,6578.0
6722,56.25,42.0,18.0,13.0,8.0,6579.0
6723,56.25,42.0,7.0,12.0,9.0,6580.0
6725,56.25,41.0,20.0,13.0,2.0,6581.0
6726,56.25,41.0,19.0,17.0,2.0,6582.0
6727,56.25,41.0,16.0,18.0,4.0,6583.0
6728,56.25,40.0,17.0,16.0,6.0,6584.0
6729,56.25,40.0,13.0,15.0,6.0,6585.0
6730,56.25,39.0,21.0,12.0,3.0,6586.0
6731,56.25,39.0,20.0,9.0,7.0,6587.0
6732,56.25,39.0,18.0,20.0,8.0,6588.0
6733,56.25,39.0,15.0,4.0,13.0,6589.0
6734,56.25,39.0,13.0,10.0,10.0,6590.0
6735,56.25,38.0,23.0,10.0,2.0,6591.0
6736,56.25,38.0,22.0,16.0,7.0,6592.0
6737,56.25,38.0,20.0,14.0,11.0,6593.0
6738,56.25,37.0,21.0,12.0,4.0,6594.0
6739,56.25,37.0,17.0,22.0,9.0,6595.0
6740,56.25,37.0,16.0,13.0,15.0,6596.0
6741,56.25,36.0,24.0,10.0,2.0,6597.0
6742,56.25,35.0,21.0,16.0,13.0,6598.0
6743,56.25,35.0,14.0,10.0,13.0,6599.0
6744,56.25,35.0,13.0,14.0,4.0,6600.0
6745,56.25,34.0,22.0,20.0,7.0,6601.0
6746,56.25,34.0,22.0,15.0,6.0,6602.0
6747,56.25,34.0,22.0,10.0,6.0,6603.0
6748,56.25,34.0,21.0,19.0,10.0,6604.0
6749,56.25,33.0,25.0,15.0,3.0,6605.0
6750,56.25,33.0,24.0,20.0,8.0,6606.0
6751,56.25,33.0,20.0,13.0,8.0,6607.0
6752,56.25,33.0,17.0,10.0,9.0,6608.0
6754,56.25,33.0,11.0,23.0,11.0,6609.0
6755,56.25,32.0,17.0,17.0,10.0,6610.0
6756,56.25,30.0,17.0,14.0,11.0,6611.0
6757,56.25,29.0,22.0,12.0,9.0,6612.0
6758,56.25,29.0,20.0,17.0,12.0,6613.0
6759,56.25,28.0,20.0,23.0,14.0,6614.0
6760,56.25,27.0,30.0,20.0,8.0,6615.0
6761,56.25,26.0,18.0,16.0,15.0,6616.0
6762,56.25,25.0,15.0,28.0,12.0,6617.0
6763,56.0,48.0,8.0,7.0,6.0,6618.0
6764,56.0,42.0,18.0,10.0,9.0,6619.0
6765,56.0,42.0,17.0,10.0,7.0,6620.0
6766,56.0,42.0,15.0,11.0,1.0,6621.0
6767,56.0,42.0,11.0,17.0,7.0,6622.0
6768,56.0,42.0,9.0,14.0,7.0,6623.0
6769,56.0,41.0,14.0,13.0,8.0,6624.0
6770,56.0,40.0,19.0,16.0,5.0,6625.0
6771,56.0,40.0,16.0,12.0,12.0,6626.0
6772,56.0,40.0,14.0,7.0,12.0,6627.0
6773,56.0,40.0,10.0,7.0,9.0,6628.0
6774,56.0,38.0,20.0,13.0,11.0,6629.0
6775,56.0,37.0,17.0,5.0,11.0,6630.0
6776,56.0,37.0,17.0,4.0,8.0,6631.0
6777,56.0,37.0,15.0,14.0,3.0,6632.0
6778,56.0,36.0,17.0,16.0,7.0,6633.0
6779,56.0,36.0,17.0,15.0,7.0,6634.0
6780,56.0,36.0,13.0,13.0,9.0,6635.0
6781,56.0,35.0,21.0,11.0,12.0,6636.0
6783,56.0,35.0,17.0,15.0,7.0,6637.0
6784,56.0,34.0,23.0,15.0,12.0,6638.0
6785,56.0,34.0,17.0,13.0,9.0,6639.0
6786,56.0,34.0,17.0,6.0,8.0,6640.0
6787,56.0,34.0,15.0,13.0,7.0,6641.0
6788,56.0,33.0,16.0,16.0,12.0,6642.0
6789,56.0,33.0,16.0,14.0,7.0,6643.0
6790,56.0,33.0,13.0,14.0,8.0,6644.0
6791,56.0,32.0,21.0,15.0,6.0,6645.0
6792,56.0,32.0,21.0,10.0,14.0,6646.0
6793,56.0,32.0,20.0,12.0,11.0,6647.0
6794,56.0,29.0,25.0,15.0,7.0,6648.0
6795,56.0,29.0,17.0,13.0,11.0,6649.0
6796,56.0,23.0,14.0,19.0,10.0,6650.0
6797,55.75,48.0,7.0,8.0,6.0,6651.0
6798,55.75,43.0,18.0,14.0,7.0,6652.0
6799,55.75,43.0,9.0,11.0,6.0,6653.0
6800,55.75,41.0,17.0,7.0,10.0,6654.0
6801,55.75,41.0,16.0,12.0,10.0,6655.0
6802,55.75,41.0,14.0,12.0,2.0,6656.0
6803,55.75,41.0,12.0,7.0,3.0,6657.0
6804,55.75,41.0,10.0,13.0,8.0,6658.0
6805,55.75,40.0,17.0,7.0,4.0,6659.0
6806,55.75,40.0,15.0,14.0,11.0,6660.0
6807,55.75,39.0,20.0,16.0,2.0,6661.0
6808,55.75,39.0,13.0,11.0,4.0,6662.0
6809,55.75,39.0,9.0,11.0,4.0,6663.0
6810,55.75,38.0,21.0,13.0,8.0,6664.0
6812,55.75,38.0,21.0,3.0,6.0,6665.0
6813,55.75,38.0,17.0,14.0,8.0,6666.0
6814,55.75,38.0,14.0,11.0,10.0,6667.0
6815,55.75,37.0,18.0,11.0,10.0,6668.0
6816,55.75,37.0,17.0,19.0,11.0,6669.0
6817,55.75,37.0,17.0,15.0,10.0,6670.0
6818,55.75,36.0,19.0,19.0,9.0,6671.0
6819,55.75,36.0,18.0,9.0,7.0,6672.0
6820,55.75,36.0,15.0,12.0,15.0,6673.0
6821,55.75,35.0,20.0,11.0,8.0,6674.0
6822,55.75,35.0,18.0,17.0,14.0,6675.0
6823,55.75,35.0,9.0,6.0,12.0,6676.0
6824,55.75,34.0,21.0,20.0,0.0,6677.0
6825,55.75,34.0,18.0,10.0,3.0,6678.0
6826,55.75,34.0,15.0,17.0,10.0,6679.0
6827,55.75,33.0,23.0,16.0,10.0,6680.0
6828,55.75,33.0,23.0,13.0,8.0,6681.0
6829,55.75,33.0,22.0,14.0,5.0,6682.0
6830,55.75,33.0,16.0,19.0,13.0,6683.0
6831,55.75,33.0,15.0,12.0,13.0,6684.0
6832,55.75,33.0,11.0,9.0,13.0,6685.0
6833,55.75,32.0,17.0,12.0,9.0,6686.0
6834,55.75,31.0,18.0,11.0,6.0,6687.0
6835,55.75,30.0,22.0,14.0,8.0,6688.0
6836,55.75,30.0,13.0,14.0,18.0,6689.0
6837,55.75,29.0,20.0,23.0,6.0,6690.0
6838,55.5,51.0,12.0,3.0,11.0,6691.0
6839,55.5,47.0,16.0,10.0,0.0,6692.0
6841,55.5,46.0,4.0,17.0,5.0,6693.0
6842,55.5,44.0,12.0,10.0,12.0,6694.0
6843,55.5,42.0,15.0,5.0,7.0,6695.0
6844,55.5,41.0,17.0,15.0,6.0,6696.0
6845,55.5,41.0,13.0,16.0,14.0,6697.0
6846,55.5,41.0,11.0,7.0,9.0,6698.0
6847,55.5,41.0,8.0,13.0,13.0,6699.0
6848,55.5,40.0,23.0,8.0,8.0,6700.0
6849,55.5,40.0,17.0,13.0,4.0,6701.0
6850,55.5,39.0,20.0,17.0,8.0,6702.0
6851,55.5,39.0,14.0,12.0,4.0,6703.0
6852,55.5,39.0,10.0,16.0,13.0,6704.0
6853,55.5,38.0,22.0,9.0,10.0,6705.0
6854,55.5,38.0,22.0,9.0,0.0,6706.0
6855,55.5,38.0,21.0,10.0,6.0,6707.0
6856,55.5,38.0,18.0,9.0,4.0,6708.0
6857,55.5,38.0,17.0,19.0,9.0,6709.0
6858,55.5,38.0,11.0,19.0,7.0,6710.0
6859,55.5,37.0,26.0,10.0,8.0,6711.0
6860,55.5,37.0,23.0,15.0,5.0,6712.0
6861,55.5,37.0,19.0,14.0,10.0,6713.0
6862,55.5,37.0,15.0,14.0,9.0,6714.0
6863,55.5,37.0,15.0,14.0,1.0,6715.0
6864,55.5,37.0,12.0,13.0,9.0,6716.0
6865,55.5,36.0,26.0,10.0,12.0,6717.0
6866,55.5,36.0,19.0,20.0,4.0,6718.0
6867,55.5,36.0,19.0,18.0,8.0,6719.0
6868,55.5,36.0,19.0,9.0,9.0,6720.0
6870,55.5,36.0,18.0,11.0,6.0,6721.0
6871,55.5,36.0,16.0,20.0,6.0,6722.0
6872,55.5,36.0,16.0,17.0,8.0,6723.0
6873,55.5,36.0,16.0,16.0,11.0,6724.0
6874,55.5,35.0,20.0,5.0,10.0,6725.0
6875,55.5,35.0,18.0,12.0,4.0,6726.0
6876,55.5,34.0,23.0,12.0,7.0,6727.0
6877,55.5,34.0,18.0,14.0,9.0,6728.0
6878,55.5,34.0,18.0,13.0,6.0,6729.0
6879,55.5,34.0,11.0,18.0,10.0,6730.0
6880,55.5,33.0,21.0,16.0,9.0,6731.0
6881,55.5,33.0,20.0,20.0,7.0,6732.0
6882,55.5,33.0,17.0,14.0,6.0,6733.0
6883,55.5,33.0,14.0,25.0,4.0,6734.0
6884,55.5,33.0,14.0,14.0,8.0,6735.0
6885,55.5,33.0,9.0,12.0,13.0,6736.0
6886,55.5,32.0,18.0,14.0,3.0,6737.0
6887,55.5,30.0,15.0,14.0,14.0,6738.0
6888,55.5,29.0,22.0,14.0,10.0,6739.0
6889,55.5,29.0,17.0,20.0,12.0,6740.0
6890,55.5,28.0,19.0,17.0,14.0,6741.0
6891,55.5,27.0,21.0,13.0,5.0,6742.0
6892,55.5,23.0,23.0,8.0,9.0,6743.0
6893,55.5,19.0,11.0,25.0,6.0,6744.0
6894,55.5,14.0,20.0,21.0,6.0,6745.0
6895,55.25,48.0,14.0,10.0,3.0,6746.0
6896,55.25,46.0,8.0,4.0,9.0,6747.0
6897,55.25,46.0,7.0,8.0,6.0,6748.0
6899,55.25,45.0,18.0,13.0,8.0,6749.0
6900,55.25,44.0,12.0,7.0,8.0,6750.0
6901,55.25,42.0,9.0,12.0,7.0,6751.0
6902,55.25,40.0,22.0,8.0,3.0,6752.0
6903,55.25,40.0,18.0,9.0,2.0,6753.0
6904,55.25,40.0,13.0,10.0,9.0,6754.0
6905,55.25,38.0,13.0,13.0,9.0,6755.0
6906,55.25,37.0,23.0,18.0,6.0,6756.0
6907,55.25,37.0,21.0,18.0,8.0,6757.0
6908,55.25,37.0,19.0,7.0,9.0,6758.0
6909,55.25,37.0,14.0,18.0,5.0,6759.0
6910,55.25,36.0,22.0,17.0,9.0,6760.0
6911,55.25,36.0,20.0,20.0,5.0,6761.0
6912,55.25,36.0,14.0,19.0,9.0,6762.0
6913,55.25,36.0,13.0,15.0,1.0,6763.0
6914,55.25,35.0,14.0,15.0,6.0,6764.0
6915,55.25,34.0,19.0,4.0,10.0,6765.0
6916,55.25,34.0,15.0,20.0,5.0,6766.0
6917,55.25,33.0,24.0,14.0,12.0,6767.0
6918,55.25,33.0,18.0,8.0,10.0,6768.0
6919,55.25,32.0,18.0,21.0,11.0,6769.0
6920,55.25,31.0,24.0,20.0,9.0,6771.0
6921,55.25,31.0,23.0,16.0,9.0,6772.0
6922,55.25,31.0,17.0,19.0,11.0,6773.0
6923,55.25,31.0,17.0,15.0,14.0,6774.0
6924,55.25,31.0,16.0,10.0,9.0,6775.0
6925,55.25,30.0,29.0,18.0,0.0,6776.0
6927,55.25,29.0,17.0,23.0,10.0,6777.0
6928,55.25,29.0,17.0,15.0,4.0,6778.0
6929,55.25,28.0,12.0,19.0,7.0,6779.0
6930,55.25,27.0,20.0,15.0,13.0,6780.0
6931,55.25,25.0,13.0,23.0,5.0,6781.0
6932,55.25,23.0,17.0,11.0,10.0,6782.0
6933,55.0,48.0,15.0,8.0,3.0,6783.0
6934,55.0,43.0,16.0,16.0,9.0,6785.0
6935,55.0,43.0,16.0,6.0,8.0,6786.0
6936,55.0,42.0,18.0,9.0,6.0,6787.0
6937,55.0,42.0,18.0,6.0,6.0,6788.0
6938,55.0,42.0,17.0,9.0,3.0,6789.0
6939,55.0,41.0,17.0,11.0,12.0,6790.0
6940,55.0,41.0,15.0,15.0,11.0,6791.0
6941,55.0,40.0,17.0,14.0,5.0,6792.0
6942,55.0,40.0,14.0,15.0,6.0,6793.0
6943,55.0,39.0,19.0,13.0,7.0,6794.0
6944,55.0,39.0,13.0,15.0,8.0,6795.0
6945,55.0,38.0,25.0,10.0,7.0,6796.0
6946,55.0,38.0,13.0,17.0,6.0,6797.0
6947,55.0,37.0,22.0,20.0,3.0,6798.0
6948,55.0,37.0,14.0,16.0,11.0,6799.0
6949,55.0,36.0,25.0,15.0,8.0,6800.0
6950,55.0,36.0,20.0,17.0,11.0,6801.0
6951,55.0,36.0,20.0,11.0,1.0,6802.0
6952,55.0,36.0,18.0,14.0,4.0,6803.0
6953,55.0,36.0,17.0,18.0,2.0,6804.0
6955,55.0,35.0,25.0,14.0,10.0,6805.0
6956,55.0,35.0,23.0,17.0,4.0,6806.0
6957,55.0,35.0,20.0,16.0,6.0,6807.0
6958,55.0,35.0,20.0,13.0,8.0,6808.0
6959,55.0,35.0,20.0,9.0,5.0,6809.0
6960,55.0,35.0,17.0,21.0,11.0,6810.0
6961,55.0,35.0,16.0,11.0,6.0,6811.0
6962,55.0,34.0,17.0,13.0,11.0,6812.0
6963,55.0,34.0,13.0,17.0,14.0,6813.0
6964,55.0,33.0,16.0,21.0,10.0,6814.0
6965,55.0,33.0,16.0,15.0,9.0,6815.0
6966,55.0,32.0,23.0,13.0,8.0,6816.0
6967,55.0,32.0,20.0,13.0,9.0,6817.0
6968,55.0,32.0,18.0,21.0,9.0,6818.0
6969,55.0,32.0,18.0,5.0,11.0,6819.0
6970,55.0,32.0,16.0,14.0,6.0,6820.0
6971,55.0,31.0,26.0,19.0,0.0,6821.0
6972,55.0,31.0,22.0,14.0,11.0,6822.0
6973,55.0,31.0,22.0,10.0,9.0,6823.0
6974,55.0,31.0,20.0,19.0,14.0,6824.0
6975,55.0,30.0,26.0,17.0,4.0,6825.0
6976,55.0,30.0,20.0,17.0,13.0,6826.0
6977,55.0,30.0,20.0,9.0,3.0,6827.0
6978,55.0,30.0,16.0,3.0,12.0,6828.0
6979,55.0,29.0,20.0,18.0,10.0,6829.0
6980,55.0,28.0,15.0,15.0,6.0,6830.0
6981,55.0,27.0,24.0,16.0,13.0,6831.0
6982,55.0,27.0,17.0,24.0,14.0,6832.0
6984,55.0,26.0,17.0,19.0,12.0,6833.0
6985,55.0,26.0,16.0,27.0,7.0,6834.0
6986,55.0,25.0,21.0,19.0,4.0,6835.0
6987,55.0,22.0,18.0,12.0,11.0,6836.0
6988,55.0,16.0,26.0,17.0,7.0,6837.0
6989,54.75,44.0,17.0,8.0,7.0,6838.0
6990,54.75,42.0,15.0,10.0,4.0,6839.0
6991,54.75,41.0,11.0,11.0,3.0,6840.0
6992,54.75,40.0,17.0,13.0,0.0,6841.0
6993,54.75,40.0,16.0,11.0,6.0,6842.0
6994,54.75,40.0,6.0,12.0,12.0,6843.0
6995,54.75,39.0,17.0,13.0,8.0,6844.0
6996,54.75,39.0,12.0,9.0,8.0,6845.0
6997,54.75,39.0,11.0,11.0,6.0,6846.0
6998,54.75,38.0,22.0,9.0,10.0,6847.0
